,stock_id,mean_beta,mad_beta,mean_dom,mad_dom,mean_spread,mad_spread,mean_ldom,mad_ldom
69,78,1.4064032215731206,1.8796243788782223,487.8272872473599,83.5974017831374,0.0009348429219270375,0.0004283200814267823,6.1899614236337515,4.426012440458615
70,80,1.9148419493542288,4.32277147958406,1256.6222483344134,716.0575566815551,0.0009807965919103319,0.0004178492986110614,7.13618264499627,6.573760550156583
71,81,1.601066058515714,3.016247784205043,1358.100574138356,733.5759038898937,0.0006855884508255033,0.00023685885667475381,7.2138423658610975,6.597931074014978
72,82,0.6173112195159178,1.6095520851780751,666.0078704535877,131.17704742742268,0.0006728119979944037,0.0003522851300975866,6.501301487968442,4.876547917817063
73,83,1.0620669315750568,1.9115051629070667,511.3534399056608,98.88849487721887,0.0010338189557865453,0.0005246086040498787,6.23706101433541,4.593992900994354
74,84,1.4383414032158681,1.6895253449000653,580.2265832998315,153.66894747452614,0.0003786664611158762,0.00016651527848858836,6.363418688114157,5.0348005967858045
75,85,0.6466887124649461,1.8072038254203673,2145.8978001637597,870.146005198397,0.00040341318383450527,0.0001569245890811966,7.671313298647368,6.768661019635204
76,86,1.0202744391316483,1.6515289765914356,2979.8820853016396,1602.8984372180942,0.0003074989483111266,8.891683907939623e-05,7.999639010025864,7.379568792659805
77,87,1.549861514504026,1.591963344365923,495.58229993140134,87.85084912409361,0.0007719668725622027,0.0003636291556198055,6.205733434693083,4.475640480199298
78,88,0.9273729490213196,1.545691871752179,310.83471780006886,77.14015856374378,0.0013162215073995417,0.0006643659152790477,5.73926131688842,4.345624008310038
79,89,0.9470541311804841,1.9761481451355436,2792.8193313140646,1328.1308107005789,0.0005443341529296421,0.00021123657800032656,7.934806877606625,7.191527827218941
80,90,1.1940770310655933,1.842844080008594,362.7717040097584,78.0475469034152,0.0011305752202243364,0.0005331724894573627,5.893773721841454,4.357318216658612
81,93,0.5085340312587793,1.0493644459889462,699.7112191144145,162.69832062191773,0.00028552233028227676,0.00016000985252880698,6.550667705801402,5.091897692241282
82,94,0.9116333563796152,1.7566869929554392,629.07449939824,139.39048190444456,0.0007490893918452132,0.00036482834272587213,6.444249690701548,4.937279216974104
83,95,1.0652073246321836,1.137828226842597,643.6059182378071,138.17710616589457,0.0003791270758091786,0.00018205813334407596,6.467086610597713,4.928536240345292
84,96,1.160579091466669,1.830477098808538,348.7762977435049,72.76390931189871,0.0005475433282641777,0.00019645704439459556,5.85443073600885,4.287220081067198
85,97,1.6841029377894992,2.4877255314775626,418.41485283254883,86.08616336550824,0.001308023355356639,0.0005524810653589168,6.0364734112424046,4.455348694286022
86,98,0.6893963337259881,1.5285165357828645,358.41759789379745,84.64495589027504,0.0011124837785544187,0.0005797904960603519,5.881698781161524,4.438465518974718
87,99,0.567913137184252,1.4507889060608972,2191.4124004704167,878.8853117070896,0.00024373524606590907,7.954614550701086e-05,7.692301546653109,6.778654413298842
88,100,1.111934661234352,2.097224284320026,611.9607284511841,157.72315768181187,0.0007864134941611125,0.00037628932154786345,6.416668111255984,5.060841329616848
89,101,1.3945286405473996,1.6723532716083225,611.6759001778355,191.84447022138707,0.0005638571181100809,0.0002611110742999965,6.416202567365209,5.256684992828963
90,102,1.2118299237855554,1.2851990719097877,359.9607365804371,68.55039959317955,0.0008485715618534118,0.00042257922650680167,5.885994960447789,4.2275692352135
91,103,0.7636112179057379,1.3030553445358024,220.60326111609544,69.34841784714553,0.0011903890778041458,0.0005998851776639408,5.396365889648012,4.239143332472414
92,104,0.8020556081213056,1.202029901955084,500.65480124775064,91.26389660201728,0.0006094499983688641,0.00030470603564163403,6.215916844136292,4.51375527239638
93,105,0.8668321837913439,1.3676108754871976,2057.339629603529,841.7501941754823,0.0003973569926886343,0.0001782373213203645,7.629168985213789,6.735483288721861
94,107,0.8617867765847291,1.2020828182532624,773.3523015880778,173.50334115796178,0.0005966810534846616,0.0003330969684238175,6.65073470360706,5.156196856596085
95,108,0.6428693015616186,1.8893030327149236,14647.444137743763,8229.320337544856,0.0003628332121096513,6.92453785969237e-05,9.592021137637564,9.015458706730513
96,109,0.773345706991854,1.513700402897671,402.8198855159519,74.72335851100858,0.0006097873655078414,0.0002825516165134675,5.99848952783823,4.313792740862929
97,110,1.102160320813007,1.1489094549834495,520.420398001885,158.63123803426828,0.0009461163526787196,0.0003702357771478663,6.254636942645513,5.066582250930463
98,111,1.0385854210392436,1.3547550842045244,6191.133961075468,3369.9419788608297,0.00020017356862400855,3.0070128459427454e-05,8.73087354132026,8.12265080624295
99,112,1.2253208790563879,1.4712332523250606,291.9494716192866,70.86863417824446,0.0014218712749805792,0.00069718079550992,5.6765807448950145,4.260827940423168
100,113,1.0328891290365465,1.2700185327244669,152.23982352339206,39.43935779456678,0.0005488022454404966,0.00018136890151139573,5.025457063787223,3.674764246502644
101,114,0.7134671853563032,1.5154027192615054,398.63582885080046,74.07046267834879,0.0007037777686287835,0.0003574157268964634,5.988048290469682,4.305016838506955
102,115,0.7974380754660894,1.2938160718265395,790.0563468197565,176.87102776131994,0.0005559263486133193,0.0002644442220307112,6.672104268005853,5.17542081025879
103,116,1.3142676910268487,1.4150724731354112,385.59914320948087,84.42953360893762,0.0010459854693101271,0.0005071901735414564,5.954798340766808,4.435917264669203
104,118,1.0045576082815333,1.660140329738143,393.305941125485,91.2151961800466,0.000922574083578865,0.0004535235569909416,5.974587785160145,4.5132215079811315
105,119,0.7813875864212967,1.7877780639840573,3288.0456968488306,1508.2296124916618,0.00025789812983408636,8.199447402481739e-05,8.098048654147872,7.318691799902584
106,120,0.9437912786116954,1.464778107425916,1306.204284848667,408.4594250560837,0.00028952164423059004,0.00011659401992186704,7.174880717855664,6.012392582698744
107,122,1.3206177598559772,1.3607731851993445,597.7606960481406,104.26643547278006,0.0006273397725522707,0.00034139433185240034,6.393190500027175,4.646949502667916
108,123,0.8352233874842729,1.2149537172145475,1625.191286394327,624.3401786323757,0.0002302038067990306,9.840332331994929e-05,7.393380802540207,6.436695377889459
109,124,1.644451460819182,2.055663911560125,3982.1394973093657,2052.2215826228717,0.0002046732654538056,3.6518522008151547e-05,8.289574515981748,7.626678184195179
110,125,0.4948708940902174,1.1240193299486676,3141.556105285808,1208.9010205832556,0.00022946973343700958,6.385263094228602e-05,8.052473531077384,7.097466978432303
111,126,1.5043609317250253,1.6699322630682345,382.73369948407384,72.076705124079,0.0011072165690856463,0.0005217326886625392,5.947339445738216,4.277730900880133
